population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,4862,Meghalaya,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,976.3323049292082,1609.0266693742085,561.2162591817091
1,All Population,5,Prevalence,4862,Meghalaya,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,21863.713174596392,24580.19721947589,19517.25109389696
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,282640.9585785441,322543.41998175526,252465.714493449
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2636206.9861523304,2891184.731690962,2435905.8434300125
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,3973066.925451163,4342905.592913031,3686724.635129533
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,208088.8830259257,225654.7356410712,191923.18713021203
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,306557.37672647,349523.35562477214,272683.5043509348
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2789365.935782636,3060249.7928697155,2579048.8821886973
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,741509.4726264363,809345.7344346752,686820.947348655
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,37988.41925058387,40950.99314755997,34869.51023275473
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,58790.644492059,67441.65965247374,52198.694070041485
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,521079.3720373776,572462.8575241899,480483.85975297977
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,4565.226451437703,7552.854165492206,2947.8427404121503
